TractId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
1113030902,Alabama,Russell County,11448,5744,5704,7.6,40.4,48.2,0.3,0.2,0.9,7872,61841.0,6068.0,24044.0,2308.0,12.0,16.7,43.6,11.1,21.4,12.6,11.3,87.6,7.9,0.5,0.0,1.5,2.4,28.8,3981,61.5,36.4,2.1,0.0,13.6
1113031000,Alabama,Russell County,3552,1619,1933,4.6,73.6,17.9,0.2,0.0,0.0,2705,49612.0,7966.0,24360.0,3039.0,12.8,18.8,23.6,25.1,24.4,12.6,14.2,89.1,6.1,0.0,2.5,0.0,2.3,28.6,1489,73.7,20.8,5.5,0.0,4.8
1113031100,Alabama,Russell County,1690,761,929,2.1,24.2,73.6,0.2,0.0,0.0,1405,31830.0,6145.0,17903.0,2197.0,22.8,21.3,23.7,10.8,19.8,8.8,36.9,84.4,13.2,2.0,0.0,0.0,0.4,40.3,510,76.1,19.6,3.9,0.4,12.2
1113031200,Alabama,Russell County,3444,1685,1759,6.7,62.3,29.6,0.1,0.4,0.0,2892,50495.0,16322.0,23498.0,3269.0,16.1,31.3,28.2,19.6,22.3,10.7,19.0,80.5,11.4,0.0,0.3,0.7,7.1,32.0,1303,74.9,13.4,10.8,0.8,8.1
1115040103,Alabama,St. Clair County,9417,4241,5176,1.3,83.1,13.0,0.0,0.9,0.0,6942,60861.0,3711.0,26018.0,2483.0,4.9,4.7,27.2,13.4,35.2,9.5,14.8,91.2,4.7,0.3,0.4,0.3,3.1,29.5,4778,88.6,6.9,4.5,0.0,3.7
1115040104,Alabama,St. Clair County,5096,2423,2673,0.7,86.5,12.1,0.4,0.0,0.0,4049,61406.0,12863.0,29642.0,3222.0,3.4,0.0,35.1,9.9,35.7,7.0,12.3,89.2,6.8,0.0,0.6,1.1,2.3,26.5,2701,87.5,9.4,3.1,0.0,7.5
1115040105,Alabama,St. Clair County,4510,2459,2051,6.7,89.4,3.3,0.2,0.1,0.0,3279,41867.0,4460.0,19317.0,2164.0,26.0,35.5,23.2,17.9,26.3,18.2,14.5,84.9,5.1,0.6,1.7,3.5,4.1,26.7,1679,80.3,9.4,9.8,0.6,5.1
1115040106,Alabama,St. Clair County,6745,3364,3381,0.4,88.5,8.9,0.0,1.5,0.0,5342,61178.0,11711.0,30116.0,3081.0,12.5,23.4,34.6,15.2,31.0,9.1,10.1,89.8,6.9,0.0,0.0,0.0,3.4,28.0,3380,84.8,12.1,3.1,0.0,8.6
1115040201,Alabama,St. Clair County,5456,2760,2696,1.2,93.2,1.3,0.0,2.9,0.0,4285,41917.0,9183.0,20040.0,2365.0,20.8,29.2,23.0,24.8,17.5,13.1,21.6,80.2,12.0,1.2,0.8,4.4,1.3,25.0,2235,84.9,7.4,6.9,0.9,8.2
1115040203,Alabama,St. Clair County,6495,3216,3279,2.4,80.6,16.1,0.0,0.8,0.0,4942,42122.0,7759.0,20654.0,2660.0,20.1,20.1,26.6,24.0,19.7,8.5,21.2,92.3,5.1,0.1,0.5,1.4,0.5,23.9,3033,87.7,11.0,1.3,0.0,3.7
1115040204,Alabama,St. Clair County,7069,3576,3493,0.8,83.4,12.9,0.0,2.8,0.2,5302,42286.0,6436.0,28253.0,3440.0,22.4,27.1,34.8,13.5,24.6,4.1,23.0,89.4,8.3,0.0,0.0,0.0,2.3,27.5,3141,82.0,15.8,2.2,0.0,11.0
1115040205,Alabama,St. Clair County,6082,2802,3280,1.0,89.3,6.9,0.5,0.4,0.0,4847,58576.0,8795.0,32339.0,4850.0,10.0,24.0,33.6,13.5,23.9,19.0,10.0,86.0,7.8,0.0,1.4,1.3,3.4,29.7,2470,79.0,11.2,9.1,0.6,5.0
1115040300,Alabama,St. Clair County,5528,2559,2969,0.0,92.1,5.1,2.2,0.0,0.0,4220,47568.0,15880.0,21322.0,2120.0,16.2,17.2,22.6,25.7,16.9,15.5,19.3,84.7,8.3,0.0,0.1,1.8,5.0,36.9,2248,74.9,17.3,7.8,0.0,2.9
1115040401,Alabama,St. Clair County,5531,2804,2727,2.0,81.1,13.0,0.3,0.1,0.0,4098,40739.0,10142.0,18781.0,1833.0,26.4,34.2,20.8,17.4,25.4,17.8,18.6,81.2,12.7,0.0,0.4,3.0,2.7,30.8,2175,83.4,12.7,3.4,0.4,6.3
1115040402,Alabama,St. Clair County,3810,1828,1982,5.1,91.5,0.5,0.6,0.0,0.0,2973,50646.0,7346.0,22298.0,2306.0,17.5,32.4,24.6,11.5,28.9,19.2,15.8,82.2,10.5,0.0,0.7,1.4,5.1,32.5,1559,85.6,9.0,4.9,0.4,7.9
1115040501,Alabama,St. Clair County,11461,5571,5890,2.4,95.7,1.6,0.0,0.1,0.0,8567,67391.0,21227.0,28034.0,3378.0,7.1,6.0,32.2,9.8,20.2,17.1,20.7,82.0,11.1,0.0,1.0,1.7,4.2,32.9,5297,77.7,13.2,9.2,0.0,4.0
1115040502,Alabama,St. Clair County,9737,5866,3871,6.2,72.7,18.9,0.0,0.3,0.0,7223,60154.0,4173.0,19715.0,1762.0,7.8,4.9,27.7,16.4,25.5,11.7,18.7,85.4,12.9,0.0,0.3,0.0,1.4,34.2,3826,84.0,9.2,6.7,0.0,3.5
1117030102,Alabama,Shelby County,4117,1977,2140,0.8,67.2,28.5,2.2,0.0,0.0,3135,40833.0,7472.0,21123.0,2166.0,18.1,23.8,22.8,18.3,31.1,16.0,11.8,83.3,11.6,0.0,0.9,0.1,4.1,30.0,1611,78.3,15.5,6.1,0.0,10.5
1117030103,Alabama,Shelby County,886,409,477,0.0,89.2,5.9,0.0,0.0,0.0,711,48929.0,12227.0,25913.0,4065.0,13.7,28.0,21.8,11.3,33.9,16.9,16.1,92.0,3.7,0.0,0.0,4.0,0.3,27.5,354,87.0,8.5,4.0,0.6,10.4
1117030211,Alabama,Shelby County,3114,1489,1625,0.0,89.5,6.1,0.0,0.3,0.0,2234,136000.0,16408.0,58500.0,15713.0,4.0,1.3,51.7,9.5,26.2,5.6,7.0,87.5,3.8,0.0,0.0,2.5,6.2,29.8,1488,88.4,8.6,3.0,0.0,0.5
1117030212,Alabama,Shelby County,3394,1503,1891,9.3,53.0,29.6,0.5,6.3,0.0,2600,41120.0,7903.0,30518.0,4637.0,23.7,30.8,42.0,26.6,20.4,5.6,5.4,91.4,5.9,0.0,0.4,0.0,2.3,22.3,2305,84.3,10.5,5.2,0.0,5.2
1117030213,Alabama,Shelby County,4613,2334,2279,8.4,73.5,12.8,0.5,2.0,0.0,3598,71488.0,7542.0,41408.0,4269.0,14.6,9.9,53.2,19.0,26.1,0.5,1.2,90.9,3.5,0.0,0.3,0.5,4.8,22.5,2695,82.6,10.6,6.8,0.0,1.8
1117030214,Alabama,Shelby County,8686,4043,4643,2.4,92.1,3.9,0.2,0.0,0.0,6176,93542.0,11948.0,30865.0,2240.0,5.0,5.4,36.4,17.3,27.5,7.8,11.1,79.0,8.8,0.0,1.4,0.4,10.4,29.6,4107,76.1,16.6,7.2,0.0,4.9
1117030215,Alabama,Shelby County,4293,2103,2190,3.0,83.7,10.7,0.0,1.4,0.0,3115,77773.0,7656.0,33570.0,2969.0,3.7,4.1,46.3,15.7,25.0,6.8,6.1,87.3,8.3,0.0,0.5,1.8,2.1,33.4,2289,82.8,10.7,5.9,0.5,3.0
1117030216,Alabama,Shelby County,7800,3982,3818,1.1,81.1,9.3,0.6,5.7,0.0,5742,126556.0,18740.0,52416.0,5457.0,3.8,3.8,54.2,15.9,24.7,2.0,3.3,83.1,4.0,0.0,0.5,1.2,11.3,29.9,3867,89.2,8.2,2.6,0.0,4.7
1117030217,Alabama,Shelby County,5674,2503,3171,1.7,89.3,3.8,0.0,4.2,0.0,4199,126313.0,10785.0,68544.0,9755.0,4.5,5.4,57.5,11.4,26.8,0.9,3.4,82.9,7.9,0.0,1.2,0.0,8.0,27.4,2429,84.2,7.3,7.3,1.2,3.6
1117030303,Alabama,Shelby County,7999,3896,4103,2.7,83.0,7.9,0.0,4.6,0.0,6422,73731.0,5394.0,53006.0,10694.0,8.4,5.7,51.7,8.7,30.4,4.5,4.7,80.9,5.5,0.3,1.0,1.4,10.8,21.1,4309,81.6,10.6,7.8,0.0,4.0
1117030304,Alabama,Shelby County,6030,3018,3012,2.5,91.3,5.4,0.0,0.3,0.0,4793,112153.0,7280.0,52505.0,8745.0,4.2,0.0,59.7,5.3,25.1,6.1,3.7,94.1,2.0,0.0,0.0,0.0,3.9,19.9,3520,79.3,16.1,4.5,0.0,1.7
1117030305,Alabama,Shelby County,4203,2082,2121,0.5,92.2,2.0,0.0,3.5,0.0,3179,108558.0,10935.0,45544.0,4059.0,2.8,4.0,55.5,13.3,24.5,2.5,4.3,88.3,5.3,0.0,0.6,0.8,5.1,25.4,1995,79.4,12.2,7.9,0.5,3.5
1117030306,Alabama,Shelby County,3615,1826,1789,6.9,75.9,14.5,0.0,0.7,0.2,2585,65610.0,6053.0,26279.0,2963.0,13.1,25.1,36.8,14.9,23.5,13.7,11.1,87.3,7.6,0.0,0.6,0.3,4.2,29.4,1773,84.2,12.5,3.3,0.0,3.6
1117030314,Alabama,Shelby County,3363,1669,1694,8.3,70.6,18.6,0.0,2.1,0.0,2495,47145.0,5121.0,33928.0,4139.0,7.3,6.4,44.2,14.9,29.1,1.7,10.2,91.0,6.7,0.0,0.0,0.5,1.8,20.3,2148,88.2,7.6,4.2,0.0,4.4
1117030315,Alabama,Shelby County,5805,2903,2902,27.6,61.2,9.9,0.0,0.0,0.0,3620,59333.0,6222.0,28179.0,2977.0,8.5,14.6,36.1,24.0,23.4,9.8,6.8,85.2,13.0,0.0,0.0,0.3,1.5,24.9,3322,81.5,11.5,6.3,0.8,5.1
1117030316,Alabama,Shelby County,5681,2544,3137,12.3,71.4,10.8,0.0,5.1,0.0,3711,66250.0,16947.0,29370.0,4144.0,2.1,0.0,38.9,16.6,27.3,9.6,7.6,85.7,4.0,0.4,0.0,0.0,9.9,24.3,2925,85.4,9.2,5.4,0.0,4.3
1117030317,Alabama,Shelby County,4097,1981,2116,2.5,86.5,6.9,0.0,0.9,0.0,2854,71449.0,6173.0,30052.0,2287.0,4.6,4.2,47.6,13.2,26.7,4.8,7.7,87.3,5.2,0.0,1.1,3.6,2.8,30.1,2189,73.5,21.3,5.3,0.0,1.8
1117030319,Alabama,Shelby County,2424,1045,1379,9.6,51.0,36.1,0.0,0.0,0.0,1772,44559.0,8131.0,20648.0,2194.0,19.5,37.2,28.6,12.5,38.0,10.8,10.1,86.1,4.9,0.0,0.9,2.8,5.3,23.2,1051,85.5,8.0,6.1,0.4,6.9
1117030320,Alabama,Shelby County,5665,2773,2892,7.3,76.5,8.3,0.0,0.9,0.0,4028,66365.0,3530.0,28258.0,2117.0,8.1,12.2,38.1,17.6,25.7,9.5,9.2,86.9,9.6,0.0,0.0,1.1,2.3,27.6,2973,82.2,12.3,4.5,0.9,3.7
1117030330,Alabama,Shelby County,5738,2473,3265,2.1,93.3,1.2,0.0,2.6,0.0,4400,97167.0,12768.0,42139.0,4513.0,5.8,4.2,55.3,9.4,31.2,1.2,2.9,77.5,9.8,0.7,0.0,0.0,12.0,22.2,3145,81.4,14.8,3.9,0.0,4.7
1117030331,Alabama,Shelby County,4436,2373,2063,5.6,87.8,4.4,0.0,2.1,0.0,3139,103839.0,9871.0,42043.0,4192.0,6.7,6.3,53.1,5.7,33.8,3.4,4.0,88.1,7.3,0.0,0.0,0.0,4.6,25.0,2377,78.9,13.5,7.6,0.0,2.8
1117030332,Alabama,Shelby County,1244,648,596,0.0,85.1,8.6,3.7,2.6,0.0,1013,86691.0,12045.0,38543.0,3428.0,1.4,0.0,51.4,8.2,26.8,9.4,4.2,87.9,11.5,0.0,0.0,0.0,0.6,28.7,735,84.4,14.0,1.6,0.0,0.8
1117030333,Alabama,Shelby County,5168,2440,2728,3.6,71.5,12.8,0.5,10.3,0.0,3730,106645.0,21760.0,49336.0,4910.0,2.2,0.7,56.4,8.4,26.3,3.6,5.3,85.0,6.3,0.0,0.6,0.5,7.6,24.1,2389,82.5,11.4,5.7,0.3,2.8
1117030334,Alabama,Shelby County,4044,1847,2197,1.4,88.5,7.8,0.8,0.0,0.0,2919,117500.0,23822.0,40875.0,3122.0,0.5,0.0,47.8,12.3,25.0,7.5,7.4,92.0,6.9,0.0,0.3,0.0,0.8,36.7,2133,82.6,14.1,3.3,0.0,2.6
1117030336,Alabama,Shelby County,6800,3457,3343,4.0,76.0,11.7,0.0,4.9,0.2,4467,95731.0,9224.0,35747.0,3441.0,4.0,4.0,56.2,8.5,25.9,5.3,4.1,95.1,1.9,0.0,0.0,0.4,2.6,33.5,3503,82.6,13.5,3.5,0.4,2.5
1117030337,Alabama,Shelby County,1848,796,1052,20.5,58.8,11.6,4.5,0.0,0.0,1295,63994.0,7419.0,25419.0,2481.0,6.8,9.8,42.2,20.0,15.2,10.8,11.8,87.1,11.0,0.0,0.0,0.0,1.9,26.0,922,81.3,15.6,3.0,0.0,4.6
1117030340,Alabama,Shelby County,6003,2904,3099,3.0,80.8,14.1,0.0,0.2,0.0,4274,81719.0,7973.0,28354.0,2680.0,4.7,5.8,37.1,16.9,30.1,5.4,10.5,84.8,8.2,0.0,1.3,0.0,5.7,27.3,3092,80.0,11.7,7.7,0.6,7.8
1117030341,Alabama,Shelby County,2440,1123,1317,24.3,57.6,12.7,0.0,1.4,0.0,1561,58829.0,4121.0,27023.0,3173.0,16.4,28.7,34.5,19.2,32.7,4.2,9.4,89.3,9.0,0.0,0.0,0.0,1.7,25.2,1300,87.5,9.8,2.7,0.0,3.6
1117030342,Alabama,Shelby County,2371,1141,1230,5.0,85.8,1.9,0.0,1.6,1.1,1743,119154.0,9795.0,47077.0,4622.0,2.7,0.0,58.9,9.6,16.9,7.2,7.4,85.8,4.3,0.6,2.9,2.1,4.2,25.2,1187,86.9,10.0,2.8,0.3,5.0
1117030344,Alabama,Shelby County,3064,1376,1688,4.5,79.9,10.5,0.0,2.8,0.0,2352,73350.0,9234.0,39623.0,5438.0,6.0,9.0,51.5,13.3,22.1,5.7,7.4,87.5,7.3,0.0,0.0,0.6,4.6,27.2,1753,84.9,11.4,3.7,0.0,3.0
1117030345,Alabama,Shelby County,3037,1577,1460,10.7,84.4,3.4,0.8,0.0,0.0,2151,99550.0,8616.0,40627.0,5258.0,1.0,0.0,46.3,12.9,27.5,8.2,5.2,83.3,12.1,0.0,0.0,0.3,4.3,29.8,1631,80.7,14.7,3.8,0.9,3.8
1117030405,Alabama,Shelby County,1435,677,758,0.8,60.5,37.8,0.0,0.0,0.0,1203,29481.0,4383.0,20536.0,6411.0,23.4,17.4,14.2,18.9,21.3,11.7,33.9,72.8,14.6,0.0,0.0,12.0,0.5,25.6,572,83.2,12.6,4.2,0.0,13.9
1117030406,Alabama,Shelby County,3443,1614,1829,17.8,70.7,9.6,0.0,0.0,0.0,2317,42337.0,14367.0,19635.0,2486.0,23.5,31.5,26.9,15.3,27.3,17.6,13.0,81.8,15.5,0.0,1.9,0.0,0.8,23.4,1629,88.1,9.1,1.9,0.9,9.0
1117030407,Alabama,Shelby County,2197,867,1330,1.8,76.2,19.7,0.0,1.5,0.5,2023,28125.0,8908.0,14208.0,4040.0,40.3,26.0,29.2,21.2,38.5,2.4,8.7,66.8,4.2,0.0,23.4,2.9,2.7,19.4,924,79.8,15.0,5.2,0.0,18.3
1117030408,Alabama,Shelby County,3021,1314,1707,6.8,75.0,14.6,0.0,0.0,0.0,2346,34280.0,7919.0,19994.0,2239.0,13.7,15.3,28.6,22.0,14.5,18.7,16.2,87.7,6.2,0.0,0.0,2.1,4.0,32.9,1219,81.3,13.7,4.2,0.8,13.4
1117030501,Alabama,Shelby County,7119,3830,3289,6.0,65.8,25.6,0.0,0.7,0.0,4730,61105.0,10485.0,24995.0,2309.0,5.8,6.5,37.1,12.8,30.6,9.8,9.6,89.7,5.7,0.0,0.0,2.5,2.1,33.6,3452,85.8,10.7,3.6,0.0,1.6
1117030502,Alabama,Shelby County,2656,1345,1311,0.8,78.4,16.6,0.0,2.7,0.0,1836,81250.0,10614.0,29834.0,2637.0,5.3,6.9,36.3,14.6,28.9,9.3,10.9,91.9,3.3,0.5,0.0,2.2,2.1,33.1,1296,79.2,17.6,3.2,0.0,3.6
1117030604,Alabama,Shelby County,7375,3592,3783,15.8,66.9,16.9,0.0,0.0,0.0,4879,85125.0,13895.0,31921.0,3861.0,15.0,26.7,43.8,10.3,25.9,11.1,9.0,80.2,15.4,0.0,0.0,0.9,3.5,37.7,3396,79.5,13.6,6.3,0.6,4.3
1117030605,Alabama,Shelby County,8237,3892,4345,8.2,75.7,15.6,0.0,0.0,0.0,5643,71988.0,5797.0,28770.0,2419.0,10.1,14.0,49.7,9.8,20.3,13.3,6.9,86.1,9.3,0.8,0.0,1.3,2.5,30.9,4184,79.5,18.0,2.5,0.0,5.9
1117030607,Alabama,Shelby County,6026,3036,2990,4.2,79.2,9.8,0.0,3.6,0.0,4285,73676.0,10723.0,31968.0,3593.0,6.3,10.8,42.4,13.2,32.3,4.7,7.5,91.8,4.1,0.0,0.0,0.0,4.2,28.6,3094,85.1,11.4,3.1,0.5,1.1
1117030608,Alabama,Shelby County,3334,1527,1807,0.0,82.3,15.7,0.0,1.1,0.0,2472,72188.0,19997.0,39366.0,6644.0,1.6,0.0,43.3,13.6,30.6,4.7,7.9,91.8,5.8,0.0,0.0,0.0,2.4,26.8,1605,75.3,18.9,5.8,0.0,3.1
1117030609,Alabama,Shelby County,7372,3682,3690,4.4,77.4,13.6,0.0,1.9,0.0,5548,79781.0,10476.0,38629.0,5507.0,4.0,3.2,50.5,12.1,24.1,7.2,6.1,83.1,10.1,0.0,0.0,0.4,6.4,31.6,3897,84.0,13.0,3.0,0.0,2.5
1117030701,Alabama,Shelby County,4603,2573,2030,1.7,77.1,18.7,0.1,0.0,0.0,3583,56563.0,13205.0,21400.0,2207.0,12.2,7.2,30.5,24.6,25.9,8.3,10.6,83.7,10.1,0.0,0.1,0.0,6.1,30.3,1696,84.8,11.1,4.1,0.0,2.3
1117030703,Alabama,Shelby County,3975,1836,2139,5.6,81.2,12.9,0.0,0.0,0.0,2981,41953.0,9824.0,22041.0,2745.0,18.3,22.0,35.2,8.0,32.6,8.6,15.6,87.6,5.8,0.0,4.3,0.0,2.4,20.4,1592,74.4,16.8,7.9,1.0,3.9
1117030704,Alabama,Shelby County,3798,1934,1864,2.0,85.8,9.9,0.9,0.4,0.0,2904,55625.0,16291.0,28155.0,5422.0,25.6,46.5,23.3,11.8,38.0,21.2,5.7,87.7,3.2,0.0,2.3,0.0,6.8,35.8,1338,75.3,19.9,3.7,1.0,4.8
1117030800,Alabama,Shelby County,4016,2089,1927,2.1,88.7,7.4,0.2,0.0,0.0,3159,57430.0,8149.0,28119.0,3050.0,9.0,21.1,29.4,10.3,28.1,15.1,17.2,92.5,5.6,0.0,0.0,0.0,1.9,36.0,1741,83.7,12.6,3.7,0.0,5.2
1117030900,Alabama,Shelby County,2462,1377,1085,0.0,95.6,0.8,0.0,0.9,0.0,2018,37411.0,13551.0,24598.0,5570.0,12.5,15.4,23.4,14.9,18.4,21.8,21.6,79.8,10.5,0.0,4.0,0.0,5.7,36.2,941,84.1,7.8,6.4,1.8,4.0
1117980000,Alabama,Shelby County,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
1119011300,Alabama,Sumter County,5584,2365,3219,0.0,33.7,58.0,0.0,7.0,0.0,4314,16042.0,7803.0,13620.0,1808.0,42.2,44.9,28.5,24.4,29.0,2.7,15.5,82.2,8.4,0.8,6.4,0.0,2.2,26.7,1773,72.7,27.3,0.0,0.0,14.9
1119011400,Alabama,Sumter County,1716,886,830,0.2,18.6,76.8,3.5,0.0,0.0,1271,31563.0,10156.0,14490.0,2210.0,23.9,31.1,20.6,17.6,14.5,5.3,42.0,88.8,6.0,0.0,3.7,0.0,1.5,30.7,626,71.2,15.0,13.7,0.0,3.4
1119011500,Alabama,Sumter County,4617,2289,2328,0.3,11.5,87.6,0.0,0.0,0.0,3649,22978.0,5063.0,15153.0,2188.0,35.9,56.2,26.0,29.6,19.7,6.4,18.3,91.5,7.3,0.0,0.0,0.0,1.2,22.7,1537,75.6,23.2,1.2,0.0,14.2
1119011600,Alabama,Sumter County,1167,493,674,1.5,41.5,56.3,0.7,0.0,0.0,986,27305.0,5340.0,18823.0,3483.0,28.3,54.7,18.7,41.7,17.7,8.6,13.2,91.4,4.8,0.0,0.0,1.0,2.9,29.7,417,71.2,22.3,6.5,0.0,16.9
1121010101,Alabama,Talladega County,4941,2420,2521,5.1,71.6,15.0,1.4,3.3,0.0,3734,72801.0,9352.0,35077.0,5369.0,4.1,5.1,39.5,22.0,19.5,5.7,13.3,82.7,9.6,0.0,0.0,1.9,5.9,25.3,2406,79.6,18.0,2.4,0.0,5.4
1121010102,Alabama,Talladega County,4802,2200,2602,1.5,75.9,21.3,0.4,0.0,0.1,3620,37969.0,7433.0,21788.0,2587.0,12.9,16.5,29.0,10.2,19.4,12.4,29.1,86.3,10.9,0.0,0.5,0.0,2.3,23.7,2137,81.0,16.1,2.9,0.0,5.1
1121010201,Alabama,Talladega County,3515,1721,1794,0.0,76.9,19.1,0.0,1.2,0.0,2885,49727.0,13383.0,25709.0,3262.0,8.8,4.1,34.1,12.3,24.6,9.8,19.2,79.3,11.4,0.0,1.9,3.3,4.1,30.1,1811,84.9,12.1,2.9,0.0,3.4
1121010202,Alabama,Talladega County,4023,2011,2012,0.6,71.4,23.5,0.0,0.8,0.0,3298,50063.0,5103.0,24727.0,3940.0,10.7,16.8,24.9,18.9,22.1,14.4,19.7,87.0,8.0,0.0,0.5,0.0,4.5,26.8,1627,70.3,21.3,8.4,0.0,6.2
1121010301,Alabama,Talladega County,2931,1304,1627,0.0,65.3,32.8,0.0,0.0,0.0,2078,29405.0,24730.0,21828.0,5861.0,29.2,26.6,14.4,30.3,20.6,13.0,21.8,89.7,5.0,0.0,0.0,2.6,2.7,28.4,1239,85.0,13.9,1.1,0.0,6.8
1121010302,Alabama,Talladega County,4819,2288,2531,0.0,61.6,35.7,0.0,0.0,0.3,3916,52926.0,6356.0,27609.0,3356.0,14.8,27.9,29.6,15.8,29.6,8.1,16.9,92.3,6.6,0.0,0.0,0.0,1.1,25.7,2098,75.2,20.4,3.9,0.5,11.3
1121010400,Alabama,Talladega County,2711,1241,1470,1.8,77.9,18.1,0.0,0.0,0.0,2188,43293.0,6876.0,22357.0,3267.0,14.0,25.4,25.6,19.7,27.3,14.0,13.4,90.5,3.4,0.0,1.2,2.6,2.3,24.2,1093,64.5,28.4,7.1,0.0,6.4
1121010500,Alabama,Talladega County,2977,1302,1675,8.8,29.1,61.9,0.0,0.2,0.0,2144,25742.0,6132.0,16727.0,3810.0,23.6,37.1,14.5,17.6,20.5,9.1,38.3,85.4,10.2,2.4,0.0,0.0,2.0,16.8,920,81.7,12.7,5.5,0.0,26.8
1121010600,Alabama,Talladega County,2708,1111,1597,1.0,24.2,73.3,0.0,0.0,0.0,1924,16372.0,5230.0,15907.0,4906.0,50.2,73.8,8.0,21.2,6.7,10.5,53.7,75.7,16.4,2.1,0.0,5.8,0.0,17.4,775,77.7,19.9,2.5,0.0,26.4
1121010700,Alabama,Talladega County,2864,1845,1019,8.2,26.4,62.6,0.0,0.4,0.0,2518,36719.0,8727.0,11855.0,2103.0,6.7,0.0,27.6,18.7,9.4,4.1,40.3,83.3,5.2,0.0,5.2,6.2,0.0,26.1,417,80.3,19.7,0.0,0.0,13.5
1121010900,Alabama,Talladega County,3244,1489,1755,3.3,59.5,36.0,0.0,0.3,0.0,2629,36466.0,6505.0,19675.0,2082.0,17.7,25.7,27.0,5.5,32.1,7.4,28.0,63.4,17.3,5.3,10.4,0.2,3.4,22.5,1172,71.4,26.5,2.0,0.0,12.7
1121011000,Alabama,Talladega County,2958,1602,1356,0.0,84.8,9.8,0.0,4.8,0.0,2442,31410.0,3572.0,21239.0,3548.0,24.0,37.9,42.3,17.6,21.9,5.0,13.2,78.5,20.2,0.0,0.0,0.0,1.3,15.3,1081,48.3,30.4,21.3,0.0,11.8
1121011100,Alabama,Talladega County,4981,2340,2641,1.1,61.7,37.2,0.0,0.0,0.0,3999,35821.0,10289.0,17627.0,1980.0,15.5,25.4,25.9,15.7,23.8,9.9,24.7,93.0,3.3,0.0,0.0,0.0,3.7,27.9,1652,85.0,7.5,7.4,0.0,13.0
1121011200,Alabama,Talladega County,2822,1623,1199,0.6,34.5,62.4,0.6,0.0,0.0,2393,47361.0,16996.0,20453.0,2893.0,17.1,29.1,35.6,8.4,16.4,23.4,16.1,87.2,7.2,1.5,0.1,2.0,2.0,35.2,806,74.2,16.0,9.8,0.0,11.6
1121011300,Alabama,Talladega County,5900,2824,3076,1.4,64.2,32.2,0.3,0.0,0.0,4531,35986.0,4056.0,19371.0,2797.0,26.3,29.4,25.7,16.1,23.8,7.9,26.5,72.4,17.7,0.0,3.9,2.9,3.1,23.0,2362,89.6,9.8,0.6,0.0,11.2
1121011400,Alabama,Talladega County,2931,1425,1506,3.0,57.3,36.8,0.8,1.3,0.0,1914,37244.0,9980.0,18440.0,2866.0,18.5,25.5,27.0,14.6,16.7,17.1,24.7,81.5,13.6,0.0,2.3,0.0,2.6,29.0,1176,81.6,14.5,3.8,0.0,1.7
1121011500,Alabama,Talladega County,5633,2962,2671,0.1,89.5,8.3,0.0,0.0,0.0,4209,41880.0,8032.0,20743.0,2525.0,15.5,26.4,34.4,15.4,14.0,17.1,19.1,87.1,8.7,0.0,0.0,2.5,1.7,28.7,1964,83.9,8.7,5.9,1.5,9.9
1121011600,Alabama,Talladega County,4466,2076,2390,0.4,69.7,29.6,0.4,0.0,0.0,3408,31695.0,6919.0,19073.0,2248.0,23.9,45.5,29.0,15.3,24.2,6.9,24.6,90.2,7.8,1.1,0.0,0.0,0.9,29.5,1685,74.5,20.4,5.1,0.0,8.8
1121011700,Alabama,Talladega County,4232,1894,2338,2.6,73.2,23.7,0.5,0.0,0.0,3278,37607.0,4218.0,24431.0,4923.0,24.1,33.5,32.7,15.3,25.5,11.9,14.7,88.0,8.2,0.0,3.0,0.0,0.7,20.1,1772,77.4,14.7,5.1,2.8,13.6
1121011800,Alabama,Talladega County,2201,1070,1131,9.2,47.2,40.3,2.4,0.0,0.0,1563,18581.0,5029.0,13461.0,2369.0,49.7,64.4,16.9,33.7,23.6,3.9,21.9,73.8,19.0,0.0,5.1,0.0,2.2,17.7,691,86.7,6.7,6.7,0.0,10.8
1121011900,Alabama,Talladega County,3061,1471,1590,1.4,61.5,34.1,0.0,0.0,0.0,2177,39698.0,10089.0,17955.0,2092.0,11.5,15.3,24.8,4.3,32.2,9.0,29.7,75.6,12.4,1.5,5.4,0.0,5.1,18.2,1144,90.5,3.6,5.9,0.0,9.4
1121012000,Alabama,Talladega County,2168,921,1247,6.5,42.0,48.6,0.0,0.0,0.2,1466,41458.0,5201.0,21570.0,3946.0,24.4,40.4,35.1,22.7,17.6,5.8,18.8,86.9,9.3,0.0,2.6,0.0,1.2,24.1,909,80.2,15.7,4.1,0.0,6.7
1123961900,Alabama,Tallapoosa County,2501,1318,1183,1.2,90.8,6.6,0.0,0.0,0.0,1925,45128.0,4947.0,21850.0,2155.0,15.0,21.5,20.5,11.9,27.6,17.5,22.6,89.7,6.0,0.3,1.1,1.6,1.2,34.7,1019,78.7,18.2,3.1,0.0,2.7
